Microarray-Microarray-0-trn-loss	Microarray-Microarray-0-val-loss	Microarray-Microarray-1-trn-loss	Microarray-Microarray-1-val-loss	Microarray-Microarray-2-trn-loss	Microarray-Microarray-2-val-loss	Microarray-Microarray-3-trn-loss	Microarray-Microarray-3-val-loss	RNAseq-RNAseq-0-trn-loss	RNAseq-RNAseq-0-val-loss	RNAseq-RNAseq-1-trn-loss	RNAseq-RNAseq-1-val-loss	RNAseq-RNAseq-2-trn-loss	RNAseq-RNAseq-2-val-loss	RNAseq-RNAseq-3-trn-loss	RNAseq-RNAseq-3-val-loss	RNAseq-Microarray-0-trn-loss	RNAseq-Microarray-0-val-loss	RNAseq-Microarray-1-trn-loss	RNAseq-Microarray-1-val-loss	RNAseq-Microarray-2-trn-loss	RNAseq-Microarray-2-val-loss	RNAseq-Microarray-3-trn-loss	RNAseq-Microarray-3-val-loss
0.8510546376949497	0.4129514748729104	0.8620436489026495	0.4241731248721288	0.8350586210187121	0.4245802368702827	0.8774569575751187	0.4308858741846275	0.9206247662890528	0.6162306363138138	1.08474072320256	0.7093813018086673	0.9560110106260814	0.640851084400781	1.1479334552284632	0.7326292746857261	0.6464966962635367	2.8799153863255795	0.7306728600048361	2.7454579585054932	0.6630050947294928	3.1085362939370453	0.7716994154877699	3.0016764635172555
0.3473832758767629	0.366363718710955	0.3511881592158215	0.3791573288553732	0.34717750538509495	0.38052881858269855	0.35231892565154305	0.3877682539660193	0.5748654510814408	0.5088385970875151	0.6515045874292531	0.5754364642403303	0.5921079611255348	0.5281394816760187	0.6766689998229046	0.5921685609747643	0.4881837697210443	2.448639678920252	0.5424990299069545	2.5787344089376605	0.4957166275451352	2.8387062935214638	0.560246404307294	2.6634303931735297
0.3220126099219448	0.3479805986337172	0.3252512615072597	0.3556720224139811	0.3217632828838536	0.3568522868249198	0.3268528335036825	0.3619002825306292	0.5271079143221877	0.4708441348331786	0.5931867427322047	0.5308337840892787	0.5407196006065859	0.4922676766323284	0.6154306486776162	0.5471168737504885	0.4719732628871968	2.3295768059374096	0.5235804825208035	2.2291988166756904	0.4786726736011258	2.452305186183461	0.5396582744834286	2.4709560290472687
0.3079608888863637	0.3349469022307293	0.31117855541479505	0.34460788652974605	0.308330888477631	0.3425659437268531	0.3123297583333248	0.35142195085852	0.5036900237534189	0.4518839722837028	0.5653645167002783	0.508923358795336	0.5154992009216812	0.4727428591443848	0.5861396028582475	0.5174242317150805	0.4625314040346675	2.3246655377739494	0.5132170626834758	2.2751472508889115	0.4694521680795821	2.304166482854876	0.5293682743178	2.3458002822252397
0.29844633616381194	0.32787820762328185	0.3019009612711003	0.33462663682188915	0.2992069119045221	0.3338981724740753	0.3025630757673645	0.3416931935198381	0.4891371685609211	0.44189126316626737	0.5478811790096126	0.4924578775800314	0.4998206025000845	0.4620948430356254	0.5678215450743328	0.5062108070063723	0.4564083073078451	2.1852936826848657	0.5069213301478626	2.1972276722638457	0.4630128776408618	2.407300728154637	0.5218222953408196	2.283589408609957
0.2914951633398044	0.3220706102849794	0.2946489286052251	0.32799713068112585	0.2922504508306134	0.32695082278415016	0.2954361958981906	0.3346301595945139	0.4788920132746889	0.43156447934452097	0.5360653642790465	0.4806946840569976	0.4888368747284546	0.4480851981106637	0.5547903638615368	0.4953792716493021	0.4516036059094546	2.2291955538507118	0.5008126755578816	2.2502210276842862	0.4579906162587298	2.3554085411799712	0.5163563217991857	2.257998627168187
0.28594984635355875	0.31565175673399826	0.2889625554078294	0.32191272097456763	0.28708085892452195	0.32246155109896885	0.2901567909319805	0.3285491771728392	0.4712612076088374	0.4266692401538036	0.5271457830042158	0.4713990274281544	0.4807025833373686	0.44077706670686256	0.5456770105272252	0.4860222875528368	0.4476735884192301	2.181526958732664	0.4966251939403413	2.052207739765873	0.4538198899454862	2.263684523928	0.5119436373109283	2.287754058473796
0.28140609881341483	0.31109302620213075	0.2845350673403453	0.3176016803004971	0.28284478918511136	0.31677994421932393	0.2854322951570665	0.32405905733940554	0.4652173616413517	0.4200189906771291	0.5202666633141659	0.4684792393293593	0.4741811482409308	0.4366148989962291	0.5383235475317959	0.4785882506933353	0.44405912075922427	2.1576909911275566	0.4930096439033845	2.11302811378708	0.45029444729891205	2.2446250178473433	0.5083463357686084	2.250224780722939
0.2776272181861453	0.30747993297448994	0.28050648660047234	0.3152916560126494	0.2791094226133431	0.31611549750392903	0.2816066967933237	0.3193345371984753	0.4602801301201254	0.41681909633780617	0.5145664620956181	0.4584548588664494	0.4689399705411792	0.4306332345927736	0.5324839027169306	0.4712217469166562	0.44098417967017095	2.135111123503509	0.4896921054692943	1.9471146957181409	0.4471170149993535	2.2293246212205706	0.5051180318396175	2.2310682152476526
0.2744169466950074	0.3036667910236246	0.2772759348026592	0.31152487477294705	0.2761999157415451	0.3112237683354712	0.2782858321635484	0.3159441084676859	0.4559976176344812	0.4160268292697597	0.5098216303475063	0.454411075047125	0.4644344094827007	0.4264808796342846	0.5276129888670947	0.4740437149582716	0.4387070974185525	2.031869805640381	0.4871352541188565	2.1430711116807237	0.4445285375393407	2.2211614881613904	0.5022778281839775	2.092481348874061
